season,match_id,home_team,away_team,current_innings,fullName,runs,ballsFaced,fours,sixes,strikeRate
2016,980943,SRH,RPS,SRH,Bhuvneshwar Kumar,21,8,3,1,262.5
2016,980943,SRH,RPS,SRH,Ashish Nehra,0,0,0,0,0
2016,980943,SRH,RPS,RPS,Ajinkya Rahane,0,5,0,0,0
2016,980943,SRH,RPS,RPS,Faf du Plessis,30,21,3,2,142.85
2016,980943,SRH,RPS,RPS,Steven Smith,46,36,7,0,127.77
2016,980943,SRH,RPS,RPS,MS Dhoni,5,4,1,0,125
2016,980943,SRH,RPS,RPS,Saurabh Tiwary,0,0,0,0,0
2016,980945,DC,GL,GL,Dwayne Smith,53,30,5,3,176.66
2016,980945,DC,GL,GL,Brendon McCullum,60,36,6,3,166.66
2016,980945,DC,GL,GL,Suresh Raina,2,5,0,0,40
2016,980945,DC,GL,GL,Dinesh Karthik,19,17,1,1,111.76
2016,980945,DC,GL,GL,Ravindra Jadeja,4,7,0,0,57.14
2016,980945,DC,GL,GL,Ishan Kishan,2,6,0,0,33.33
2016,980945,DC,GL,GL,Dwayne Bravo,7,6,0,0,116.66
2016,980945,DC,GL,GL,James Faulkner,22,13,2,0,169.23
2016,980945,DC,GL,DC,Quinton de Kock,5,11,1,0,45.45
2016,980945,DC,GL,DC,Sanju Samson,1,6,0,0,16.66
2016,980945,DC,GL,DC,Karun Nair,9,7,1,0,128.57
2016,980945,DC,GL,DC,Jean-Paul Duminy,48,43,3,1,111.62
2016,980945,DC,GL,DC,Rishabh Pant,20,17,2,0,117.64
2016,980945,DC,GL,DC,Chris Morris,82,32,4,8,256.25
2016,980945,DC,GL,DC,Pawan Negi,3,4,0,0,75
2016,980947,MI,KKR,KKR,Robin Uthappa,36,20,1,2,180
2016,980947,MI,KKR,KKR,Gautam Gambhir,59,45,6,1,131.11
2016,980947,MI,KKR,KKR,Shakib Al Hasan,6,4,1,0,150
2016,980947,MI,KKR,KKR,Suryakumar Yadav,21,17,2,0,123.52
2016,980947,MI,KKR,KKR,Andre Russell,22,16,3,0,137.5
2016,980947,MI,KKR,KKR,Chris Lynn,10,10,0,0,100
2016,980947,MI,KKR,KKR,Yusuf Pathan,19,8,4,0,237.5
2016,980947,MI,KKR,MI,Rohit Sharma,68,49,8,2,138.77
2016,980947,MI,KKR,MI,Parthiv Patel,1,2,0,0,50
2016,980947,MI,KKR,MI,Ambati Rayudu,32,20,5,1,160
2016,980947,MI,KKR,MI,Krunal Pandya,6,5,1,0,120
2016,980947,MI,KKR,MI,Jos Buttler,15,15,2,0,100
2016,980947,MI,KKR,MI,Kieron Pollard,51,17,2,6,300
2016,980949,RPS,GL,RPS,Ajinkya Rahane,53,45,5,0,117.77
2016,980949,RPS,GL,RPS,Saurabh Tiwary,1,2,0,0,50
2016,980949,RPS,GL,RPS,Steven Smith,101,54,8,5,187.03
2016,980949,RPS,GL,RPS,MS Dhoni,30,18,2,2,166.66
2016,980949,RPS,GL,RPS,Thisara Perera,3,2,0,0,150
2016,980949,RPS,GL,GL,Dwayne Smith,63,37,9,1,170.27
2016,980949,RPS,GL,GL,Brendon McCullum,43,22,5,2,195.45
2016,980949,RPS,GL,GL,Suresh Raina,34,28,2,0,121.42
2016,980949,RPS,GL,GL,Dinesh Karthik,33,20,4,0,165
2016,980949,RPS,GL,GL,Dwayne Bravo,7,6,1,0,116.66
2016,980949,RPS,GL,GL,Ravindra Jadeja,0,1,0,0,0
2016,980949,RPS,GL,GL,James Faulkner,9,5,1,0,180
2016,980949,RPS,GL,GL,Ishan Kishan,0,1,0,0,0
2016,980949,RPS,GL,GL,Praveen Kumar,0,0,0,0,0
2016,980951,DC,KKR,DC,Quinton de Kock,1,3,0,0,33.33
2016,980951,DC,KKR,DC,Shreyas Iyer,0,1,0,0,0
2016,980951,DC,KKR,DC,Sanju Samson,15,15,2,0,100
2016,980951,DC,KKR,DC,Karun Nair,68,50,9,1,136
2016,980951,DC,KKR,DC,Sam Billings,54,34,3,2,158.82
2016,980951,DC,KKR,DC,Chris Morris,0,2,0,0,0
2016,980951,DC,KKR,DC,Carlos Brathwaite,34,11,3,3,309.09
2016,980951,DC,KKR,DC,Rishabh Pant,4,4,0,0,100
2016,980951,DC,KKR,DC,Mohammed Shami,0,1,0,0,0
2016,980951,DC,KKR,KKR,Robin Uthappa,72,52,6,2,138.46
2016,980951,DC,KKR,KKR,Gautam Gambhir,6,8,0,0,75
2016,980951,DC,KKR,KKR,Piyush Chawla,8,5,2,0,160
2016,980951,DC,KKR,KKR,Yusuf Pathan,10,9,1,0,111.11
2016,980951,DC,KKR,KKR,Suryakumar Yadav,21,13,1,1,161.53
2016,980951,DC,KKR,KKR,Rajagopal Sathish,6,7,1,0,85.71
2016,980951,DC,KKR,KKR,Andre Russell,17,12,2,1,141.66
2016,980951,DC,KKR,KKR,Jason Holder,0,1,0,0,0
2016,980951,DC,KKR,KKR,Umesh Yadav,2,3,0,0,66.66
2016,980951,DC,KKR,KKR,Sunil Narine,4,3,0,0,133.33
2016,980951,DC,KKR,KKR,Brad Hogg,0,0,0,0,0
2016,980953,SRH,RCB,SRH,David Warner,92,50,9,5,184
2016,980953,SRH,RCB,SRH,Shikhar Dhawan,11,11,2,0,100
2016,980953,SRH,RCB,SRH,Kane Williamson,50,38,7,0,131.57
2016,980953,SRH,RCB,SRH,Moises Henriques,31,14,1,3,221.42
2016,980953,SRH,RCB,SRH,Naman Ojha,1,3,0,0,33.33
2016,980953,SRH,RCB,SRH,Deepak Hooda,2,2,0,0,100
2016,980953,SRH,RCB,SRH,Ashish Reddy,2,3,0,0,66.66
2016,980953,SRH,RCB,RCB,Virat Kohli,14,17,1,0,82.35
2016,980953,SRH,RCB,RCB,KL Rahul,51,28,6,1,182.14
2016,980953,SRH,RCB,RCB,AB de Villiers,47,32,3,2,146.87
2016,980953,SRH,RCB,RCB,Shane Watson,2,3,0,0,66.66
2016,980953,SRH,RCB,RCB,Sachin Baby,27,16,3,1,168.75
2016,980953,SRH,RCB,RCB,Kedar Jadhav,25,15,0,2,166.66
2016,980953,SRH,RCB,RCB,Parvez Rasool,10,9,1,0,111.11
2016,980955,GL,KXIP,KXIP,Murali Vijay,55,41,6,0,134.14
2016,980955,GL,KXIP,KXIP,Marcus Stoinis,27,17,3,1,158.82
2016,980955,GL,KXIP,KXIP,Shaun Marsh,1,3,0,0,33.33
2016,980955,GL,KXIP,KXIP,Glenn Maxwell,0,1,0,0,0
2016,980955,GL,KXIP,KXIP,Gurkeerat Singh Mann,0,3,0,0,0
2016,980955,GL,KXIP,KXIP,David Miller,31,27,2,0,114.81
2016,980955,GL,KXIP,KXIP,Wriddhiman Saha,33,19,4,0,173.68
2016,980955,GL,KXIP,KXIP,Axar Patel,0,2,0,0,0
2016,980955,GL,KXIP,KXIP,Mohit Sharma,1,2,0,0,50
2016,980955,GL,KXIP,KXIP,KC Cariappa,1,3,0,0,33.33
2016,980955,GL,KXIP,KXIP,Sandeep Sharma,1,1,0,0,100
2016,980955,GL,KXIP,GL,Dwayne Smith,15,18,1,1,83.33
2016,980955,GL,KXIP,GL,Brendon McCullum,1,3,0,0,33.33
2016,980955,GL,KXIP,GL,Suresh Raina,18,15,2,1,120
2016,980955,GL,KXIP,GL,Dinesh Karthik,2,4,0,0,50
2016,980955,GL,KXIP,GL,Ravindra Jadeja,11,11,0,0,100
2016,980955,GL,KXIP,GL,Dwayne Bravo,0,1,0,0,0
2016,980955,GL,KXIP,GL,Ishan Kishan,27,24,3,0,112.5
2016,980955,GL,KXIP,GL,James Faulkner,32,27,3,0,118.51
2016,980955,GL,KXIP,GL,Praveen Kumar,15,13,2,0,115.38
2016,980955,GL,KXIP,GL,Dhawal Kulkarni,6,4,0,0,150
2016,980955,GL,KXIP,GL,Shivil Kaushik,0,0,0,0,0
2016,980957,RPS,MI,RPS,Ajinkya Rahane,4,5,0,0,80
2016,980957,RPS,MI,RPS,Saurabh Tiwary,57,45,4,2,126.66
2016,980957,RPS,MI,RPS,Steven Smith,45,23,4,3,195.65
2016,980957,RPS,MI,RPS,Peter Handscomb,6,12,0,0,50
2016,980957,RPS,MI,RPS,MS Dhoni,24,24,2,0,100
2016,980957,RPS,MI,RPS,Thisara Perera,12,9,0,1,133.33
2016,980957,RPS,MI,RPS,Rajat Bhatia,3,2,0,0,150
2016,980957,RPS,MI,MI,Rohit Sharma,85,60,8,3,141.66
2016,980957,RPS,MI,MI,Parthiv Patel,21,15,4,0,140
2016,980957,RPS,MI,MI,Ambati Rayudu,22,19,1,1,115.78
2016,980957,RPS,MI,MI,Jos Buttler,27,17,2,1,158.82
2016,980959,RCB,KKR,RCB,KL Rahul,52,32,6,2,162.5
2016,980959,RCB,KKR,RCB,Chris Gayle,7,7,0,1,100
2016,980959,RCB,KKR,RCB,Virat Kohli,52,44,4,0,118.18
2016,980959,RCB,KKR,RCB,AB de Villiers,4,6,0,0,66.66
2016,980959,RCB,KKR,RCB,Shane Watson,34,21,5,1,161.9
2016,980959,RCB,KKR,RCB,Sachin Baby,16,8,2,1,200
2016,980959,RCB,KKR,RCB,Stuart Binny,16,4,1,2,400
2016,980959,RCB,KKR,RCB,Varun Aaron,0,0,0,0,0
2016,980959,RCB,KKR,KKR,Robin Uthappa,1,4,0,0,25
2016,980959,RCB,KKR,KKR,Gautam Gambhir,37,29,4,1,127.58
2016,980959,RCB,KKR,KKR,Chris Lynn,15,12,0,1,125
2016,980959,RCB,KKR,KKR,Manish Pandey,8,12,0,0,66.66
2016,980959,RCB,KKR,KKR,Yusuf Pathan,60,29,6,3,206.89
2016,980959,RCB,KKR,KKR,Andre Russell,39,24,1,4,162.5
2016,980959,RCB,KKR,KKR,Suryakumar Yadav,10,5,2,0,200
2016,980961,GL,DC,GL,Dwayne Smith,15,14,3,0,107.14
2016,980961,GL,DC,GL,Brendon McCullum,1,4,0,0,25
2016,980961,GL,DC,GL,Aaron Finch,5,5,1,0,100
2016,980961,GL,DC,GL,Suresh Raina,24,20,1,1,120
2016,980961,GL,DC,GL,Dinesh Karthik,53,43,5,0,123.25
2016,980961,GL,DC,GL,Ravindra Jadeja,36,26,4,1,138.46
2016,980961,GL,DC,GL,James Faulkner,7,6,0,0,116.66
2016,980961,GL,DC,GL,Ishan Kishan,2,2,0,0,100
2016,980961,GL,DC,DC,Quinton de Kock,46,45,4,1,102.22
2016,980961,GL,DC,DC,Rishabh Pant,69,40,9,2,172.5
2016,980961,GL,DC,DC,Sanju Samson,19,13,1,1,146.15
2016,980961,GL,DC,DC,Jean-Paul Duminy,13,7,2,0,185.71
2016,980963,KKR,KXIP,KKR,Robin Uthappa,70,49,6,2,142.85
2016,980963,KKR,KXIP,KKR,Gautam Gambhir,54,45,6,1,120
2016,980963,KKR,KXIP,KKR,Yusuf Pathan,19,16,0,1,118.75
2016,980963,KKR,KXIP,KKR,Andre Russell,16,10,1,1,160
2016,980963,KKR,KXIP,KXIP,Murali Vijay,6,11,1,0,54.54
2016,980963,KKR,KXIP,KXIP,Marcus Stoinis,0,3,0,0,0
2016,980963,KKR,KXIP,KXIP,Manan Vohra,0,5,0,0,0
2016,980963,KKR,KXIP,KXIP,Wriddhiman Saha,24,20,3,0,120
2016,980963,KKR,KXIP,KXIP,Glenn Maxwell,68,42,6,4,161.9
2016,980963,KKR,KXIP,KXIP,David Miller,13,18,0,0,72.22
2016,980963,KKR,KXIP,KXIP,Gurkeerat Singh Mann,11,11,1,0,100
2016,980963,KKR,KXIP,KXIP,Axar Patel,21,7,1,2,300
2016,980963,KKR,KXIP,KXIP,Swapnil Singh,0,1,0,0,0
2016,980963,KKR,KXIP,KXIP,Mohit Sharma,1,1,0,0,100
2016,980963,KKR,KXIP,KXIP,Sandeep Sharma,1,1,0,0,100
2016,980965,DC,RPS,DC,Rishabh Pant,2,8,0,0,25
2016,980965,DC,RPS,DC,Sanju Samson,20,17,3,0,117.64
2016,980965,DC,RPS,DC,Karun Nair,32,23,5,0,139.13
2016,980965,DC,RPS,DC,Jean-Paul Duminy,34,32,1,0,106.25
2016,980965,DC,RPS,DC,Sam Billings,24,15,1,2,160
2016,980965,DC,RPS,DC,Carlos Brathwaite,20,8,0,3,250
2016,980965,DC,RPS,DC,Pawan Negi,19,12,1,1,158.33
2016,980965,DC,RPS,DC,Jayant Yadav,1,3,0,0,33.33
2016,980965,DC,RPS,DC,Mohammed Shami,2,3,0,0,66.66
2016,980965,DC,RPS,RPS,Ajinkya Rahane,63,48,7,0,131.25
2016,980965,DC,RPS,RPS,Usman Khawaja,30,27,2,1,111.11
2016,980965,DC,RPS,RPS,Saurabh Tiwary,21,18,1,1,116.66
2016,980965,DC,RPS,RPS,MS Dhoni,27,20,1,2,135
2016,980965,DC,RPS,RPS,Thisara Perera,14,5,0,2,280
2016,980967,SRH,GL,GL,Dwayne Smith,1,9,0,0,11.11
2016,980967,SRH,GL,GL,Brendon McCullum,7,19,0,0,36.84
2016,980967,SRH,GL,GL,Suresh Raina,20,10,1,2,200
2016,980967,SRH,GL,GL,Dinesh Karthik,0,3,0,0,0
2016,980967,SRH,GL,GL,Aaron Finch,51,42,3,1,121.42
2016,980967,SRH,GL,GL,Dwayne Bravo,18,20,1,0,90
2016,980967,SRH,GL,GL,Ravindra Jadeja,18,13,2,0,138.46
2016,980967,SRH,GL,GL,Praveen Kumar,6,4,1,0,150
2016,980967,SRH,GL,SRH,David Warner,24,17,1,2,141.17
2016,980967,SRH,GL,SRH,Shikhar Dhawan,47,40,6,0,117.5
2016,980967,SRH,GL,SRH,Kane Williamson,6,9,1,0,66.66
2016,980967,SRH,GL,SRH,Moises Henriques,14,16,2,0,87.5
2016,980967,SRH,GL,SRH,Yuvraj Singh,5,14,0,0,35.71
2016,980967,SRH,GL,SRH,Deepak Hooda,18,12,2,0,150
2016,980967,SRH,GL,SRH,Naman Ojha,9,6,1,0,150
2016,980969,RCB,RPS,RPS,Ajinkya Rahane,74,48,8,2,154.16
2016,980969,RCB,RPS,RPS,Usman Khawaja,16,6,2,1,266.66
2016,980969,RCB,RPS,RPS,Saurabh Tiwary,52,39,9,0,133.33
2016,980969,RCB,RPS,RPS,MS Dhoni,9,8,0,1,112.5
2016,980969,RCB,RPS,RPS,Thisara Perera,14,8,1,1,175
2016,980969,RCB,RPS,RPS,George Bailey,0,2,0,0,0
2016,980969,RCB,RPS,RPS,Rajat Bhatia,9,4,0,1,225
2016,980969,RCB,RPS,RPS,Ravichandran Ashwin,10,5,0,1,200
2016,980969,RCB,RPS,RCB,Virat Kohli,108,58,8,7,186.2
2016,980969,RCB,RPS,RCB,KL Rahul,38,35,1,2,108.57
2016,980969,RCB,RPS,RCB,AB de Villiers,1,3,0,0,33.33
2016,980969,RCB,RPS,RCB,Shane Watson,36,13,5,2,276.92
2016,980969,RCB,RPS,RCB,Travis Head,6,9,0,0,66.66
2016,980971,KXIP,DC,KXIP,Murali Vijay,25,16,4,0,156.25
2016,980971,KXIP,DC,KXIP,Marcus Stoinis,52,44,3,2,118.18
2016,980971,KXIP,DC,KXIP,Hashim Amla,1,5,0,0,20
2016,980971,KXIP,DC,KXIP,Wriddhiman Saha,52,33,7,0,157.57
2016,980971,KXIP,DC,KXIP,Glenn Maxwell,16,11,0,1,145.45
2016,980971,KXIP,DC,KXIP,David Miller,11,6,1,0,183.33
2016,980971,KXIP,DC,KXIP,Axar Patel,16,5,0,2,320
2016,980971,KXIP,DC,DC,Quinton de Kock,52,30,6,2,173.33
2016,980971,KXIP,DC,DC,Sanju Samson,49,35,4,1,140
2016,980971,KXIP,DC,DC,Karun Nair,23,25,1,0,92
2016,980971,KXIP,DC,DC,Sam Billings,6,9,0,0,66.66
2016,980971,KXIP,DC,DC,Carlos Brathwaite,12,6,1,1,200
2016,980971,KXIP,DC,DC,Chris Morris,17,12,0,1,141.66
2016,980971,KXIP,DC,DC,Rishabh Pant,4,3,1,0,133.33
2016,980973,MI,SRH,SRH,David Warner,48,33,7,1,145.45
2016,980973,MI,SRH,SRH,Shikhar Dhawan,82,57,10,1,143.85
2016,980973,MI,SRH,SRH,Kane Williamson,2,5,0,0,40
2016,980973,MI,SRH,SRH,Yuvraj Singh,39,23,3,2,169.56
2016,980973,MI,SRH,SRH,Moises Henriques,1,2,0,0,50
2016,980973,MI,SRH,MI,Rohit Sharma,5,3,1,0,166.66
2016,980973,MI,SRH,MI,Parthiv Patel,0,4,0,0,0
2016,980973,MI,SRH,MI,Ambati Rayudu,6,6,1,0,100
2016,980973,MI,SRH,MI,Krunal Pandya,17,11,2,1,154.54
2016,980973,MI,SRH,MI,Jos Buttler,2,2,0,0,100
2016,980973,MI,SRH,MI,Kieron Pollard,11,13,2,0,84.61
2016,980973,MI,SRH,MI,Hardik Pandya,7,16,0,0,43.75
2016,980973,MI,SRH,MI,Harbhajan Singh,21,22,2,0,95.45
2016,980973,MI,SRH,MI,Tim Southee,3,4,0,0,75
2016,980973,MI,SRH,MI,Mitchell McClenaghan,8,9,1,0,88.88
2016,980973,MI,SRH,MI,Jasprit Bumrah,6,9,1,0,66.66
2016,980975,KKR,GL,KKR,Robin Uthappa,14,10,3,0,140
2016,980975,KKR,GL,KKR,Gautam Gambhir,5,6,0,0,83.33
2016,980975,KKR,GL,KKR,Manish Pandey,0,2,0,0,0
2016,980975,KKR,GL,KKR,Suryakumar Yadav,4,12,0,0,33.33
2016,980975,KKR,GL,KKR,Shakib Al Hasan,66,49,4,4,134.69
2016,980975,KKR,GL,KKR,Yusuf Pathan,63,41,7,1,153.65
2016,980975,KKR,GL,GL,Dwayne Smith,27,18,4,1,150
2016,980975,KKR,GL,GL,Brendon McCullum,29,24,3,2,120.83
2016,980975,KKR,GL,GL,Suresh Raina,14,18,1,0,77.77
2016,980975,KKR,GL,GL,Dinesh Karthik,51,29,8,1,175.86
2016,980975,KKR,GL,GL,Aaron Finch,29,10,3,2,290
2016,980975,KKR,GL,GL,Ravindra Jadeja,9,9,0,1,100
2016,980975,KKR,GL,GL,Dwayne Bravo,0,0,0,0,0
2016,980977,KXIP,RCB,RCB,Virat Kohli,20,21,2,0,95.23
2016,980977,KXIP,RCB,RCB,KL Rahul,42,25,6,1,168
2016,980977,KXIP,RCB,RCB,AB de Villiers,64,35,5,2,182.85
2016,980977,KXIP,RCB,RCB,Shane Watson,1,3,0,0,33.33
2016,980977,KXIP,RCB,RCB,Sachin Baby,33,29,1,0,113.79
2016,980977,KXIP,RCB,RCB,Travis Head,11,7,1,0,157.14
2016,980977,KXIP,RCB,RCB,Stuart Binny,0,0,0,0,0
2016,980977,KXIP,RCB,KXIP,Hashim Amla,21,20,2,0,105
2016,980977,KXIP,RCB,KXIP,Murali Vijay,89,57,12,1,156.14
2016,980977,KXIP,RCB,KXIP,Wriddhiman Saha,16,13,1,0,123.07
2016,980977,KXIP,RCB,KXIP,David Miller,0,1,0,0,0
2016,980977,KXIP,RCB,KXIP,Marcus Stoinis,34,22,3,1,154.54
2016,980977,KXIP,RCB,KXIP,Farhaan Behardien,9,7,1,0,128.57
2016,980979,RPS,SRH,SRH,David Warner,11,14,0,1,78.57
2016,980979,RPS,SRH,SRH,Shikhar Dhawan,33,27,2,2,122.22
2016,980979,RPS,SRH,SRH,Kane Williamson,32,37,3,0,86.48
2016,980979,RPS,SRH,SRH,Yuvraj Singh,23,21,1,2,109.52
2016,980979,RPS,SRH,SRH,Moises Henriques,10,8,1,0,125
2016,980979,RPS,SRH,SRH,Deepak Hooda,14,5,0,2,280
2016,980979,RPS,SRH,SRH,Naman Ojha,7,5,1,0,140
2016,980979,RPS,SRH,SRH,Bhuvneshwar Kumar,1,2,0,0,50
2016,980979,RPS,SRH,SRH,Barinder Sran,1,1,0,0,100
2016,980979,RPS,SRH,RPS,Ajinkya Rahane,0,3,0,0,0
2016,980979,RPS,SRH,RPS,Usman Khawaja,11,8,2,0,137.5
2016,980979,RPS,SRH,RPS,George Bailey,34,40,3,1,85
2016,980979,RPS,SRH,RPS,Ravichandran Ashwin,29,25,3,0,116
2016,980979,RPS,SRH,RPS,Saurabh Tiwary,9,10,1,0,90
2016,980979,RPS,SRH,RPS,MS Dhoni,30,20,1,2,150
2016,980979,RPS,SRH,RPS,Thisara Perera,17,13,0,1,130.76
2016,980979,RPS,SRH,RPS,Rajat Bhatia,0,0,0,0,0
2016,980979,RPS,SRH,RPS,Adam Zampa,0,1,0,0,0
2016,980981,RCB,MI,RCB,Virat Kohli,7,7,0,1,100
2016,980981,RCB,MI,RCB,Chris Gayle,5,6,1,0,83.33
2016,980981,RCB,MI,RCB,AB de Villiers,24,27,1,1,88.88
2016,980981,RCB,MI,RCB,KL Rahul,68,53,3,4,128.3
2016,980981,RCB,MI,RCB,Shane Watson,15,14,1,1,107.14
2016,980981,RCB,MI,RCB,Sachin Baby,25,13,2,2,192.3
2016,980981,RCB,MI,MI,Rohit Sharma,25,24,3,0,104.16
2016,980981,RCB,MI,MI,Parthiv Patel,1,2,0,0,50
2016,980981,RCB,MI,MI,Ambati Rayudu,44,47,2,2,93.61
2016,980981,RCB,MI,MI,Nitish Rana,9,11,0,1,81.81
2016,980981,RCB,MI,MI,Kieron Pollard,35,19,3,2,184.21
2016,980981,RCB,MI,MI,Jos Buttler,29,11,1,3,263.63
2016,980983,SRH,DC,SRH,David Warner,46,30,6,1,153.33
2016,980983,SRH,DC,SRH,Shikhar Dhawan,34,37,3,0,91.89
2016,980983,SRH,DC,SRH,Kane Williamson,27,24,3,0,112.5
2016,980983,SRH,DC,SRH,Yuvraj Singh,8,8,0,1,100
2016,980983,SRH,DC,SRH,Moises Henriques,0,1,0,0,0
2016,980983,SRH,DC,SRH,Deepak Hooda,10,9,1,0,111.11
2016,980983,SRH,DC,SRH,Naman Ojha,7,9,1,0,77.77
2016,980983,SRH,DC,SRH,Bhuvneshwar Kumar,1,2,0,0,50
2016,980983,SRH,DC,SRH,Barinder Sran,1,1,0,0,100
2016,980983,SRH,DC,SRH,Ashish Nehra,1,1,0,0,100
2016,980983,SRH,DC,DC,Quinton de Kock,44,31,5,2,141.93
2016,980983,SRH,DC,DC,Mayank Agarwal,10,9,2,0,111.11
2016,980983,SRH,DC,DC,Karun Nair,20,17,3,0,117.64
2016,980983,SRH,DC,DC,Sanju Samson,34,26,0,2,130.76
2016,980983,SRH,DC,DC,Rishabh Pant,39,26,2,3,150
2016,980985,MI,KXIP,MI,Rohit Sharma,15,24,1,0,62.5
2016,980985,MI,KXIP,MI,Unmukt Chand,0,4,0,0,0
2016,980985,MI,KXIP,MI,Ambati Rayudu,0,3,0,0,0
2016,980985,MI,KXIP,MI,Nitish Rana,25,28,0,3,89.28
2016,980985,MI,KXIP,MI,Jos Buttler,9,10,1,0,90
2016,980985,MI,KXIP,MI,Kieron Pollard,27,20,0,3,135
2016,980985,MI,KXIP,MI,Krunal Pandya,19,12,1,1,158.33
2016,980985,MI,KXIP,MI,Harbhajan Singh,14,10,1,1,140
2016,980985,MI,KXIP,MI,Tim Southee,1,3,0,0,33.33
2016,980985,MI,KXIP,MI,Mitchell McClenaghan,4,4,1,0,100
2016,980985,MI,KXIP,MI,Jasprit Bumrah,2,2,0,0,100
2016,980985,MI,KXIP,KXIP,Murali Vijay,54,52,5,1,103.84
2016,980985,MI,KXIP,KXIP,Hashim Amla,0,5,0,0,0
2016,980985,MI,KXIP,KXIP,Wriddhiman Saha,56,40,6,1,140
2016,980985,MI,KXIP,KXIP,Glenn Maxwell,0,1,0,0,0
2016,980985,MI,KXIP,KXIP,Gurkeerat Singh Mann,6,4,1,0,150
2016,980987,RCB,GL,RCB,Chris Gayle,6,13,1,0,46.15
2016,980987,RCB,GL,RCB,Virat Kohli,109,55,5,8,198.18
2016,980987,RCB,GL,RCB,AB de Villiers,129,52,10,12,248.07
2016,980987,RCB,GL,RCB,Shane Watson,0,1,0,0,0
2016,980987,RCB,GL,GL,Dwayne Smith,7,6,1,0,116.66
2016,980987,RCB,GL,GL,Brendon McCullum,11,13,2,0,84.61
2016,980987,RCB,GL,GL,Ravindra Jadeja,21,19,2,1,110.52
2016,980987,RCB,GL,GL,Dinesh Karthik,2,4,0,0,50
2016,980987,RCB,GL,GL,Aaron Finch,37,38,3,1,97.36
2016,980987,RCB,GL,GL,Dwayne Bravo,1,2,0,0,50
2016,980987,RCB,GL,GL,Akshdeep Nath,3,6,0,0,50
2016,980987,RCB,GL,GL,Praveen Kumar,1,4,0,0,25
2016,980987,RCB,GL,GL,Dhawal Kulkarni,2,3,0,0,66.66
2016,980987,RCB,GL,GL,Pravin Tambe,7,19,1,0,36.84
2016,980987,RCB,GL,GL,Shivil Kaushik,0,1,0,0,0
2016,980989,KKR,RPS,RPS,Ajinkya Rahane,2,6,0,0,33.33
2016,980989,KKR,RPS,RPS,Usman Khawaja,21,17,3,0,123.52
2016,980989,KKR,RPS,RPS,George Bailey,33,27,3,1,122.22
2016,980989,KKR,RPS,RPS,Saurabh Tiwary,13,12,1,0,108.33
2016,980989,KKR,RPS,RPS,Irfan Pathan,7,8,0,0,87.5
2016,980989,KKR,RPS,RPS,MS Dhoni,8,22,0,0,36.36
2016,980989,KKR,RPS,RPS,Thisara Perera,13,11,0,1,118.18
2016,980989,KKR,RPS,RPS,Ravichandran Ashwin,0,4,0,0,0
2016,980989,KKR,RPS,KKR,Robin Uthappa,4,1,1,0,400
2016,980989,KKR,RPS,KKR,Gautam Gambhir,0,1,0,0,0
2016,980989,KKR,RPS,KKR,Manish Pandey,15,10,1,0,150
2016,980989,KKR,RPS,KKR,Yusuf Pathan,37,18,4,3,205.55
2016,980991,KXIP,SRH,KXIP,Hashim Amla,96,56,14,2,171.42
2016,980991,KXIP,SRH,KXIP,Murali Vijay,6,12,0,0,50
2016,980991,KXIP,SRH,KXIP,Wriddhiman Saha,27,23,3,0,117.39
2016,980991,KXIP,SRH,KXIP,Gurkeerat Singh Mann,27,20,4,0,135
2016,980991,KXIP,SRH,KXIP,David Miller,20,9,2,1,222.22
2016,980991,KXIP,SRH,KXIP,Glenn Maxwell,0,0,0,0,0
2016,980991,KXIP,SRH,SRH,David Warner,52,41,5,1,126.82
2016,980991,KXIP,SRH,SRH,Shikhar Dhawan,25,22,4,0,113.63
2016,980991,KXIP,SRH,SRH,Deepak Hooda,34,22,3,1,154.54
2016,980991,KXIP,SRH,SRH,Yuvraj Singh,42,24,3,3,175
2016,980991,KXIP,SRH,SRH,Ben Cutting,18,11,0,2,163.63
2016,980993,MI,DC,MI,Rohit Sharma,31,21,1,3,147.61
2016,980993,MI,DC,MI,Martin Guptill,48,42,2,3,114.28
2016,980993,MI,DC,MI,Krunal Pandya,86,37,7,6,232.43
2016,980993,MI,DC,MI,Kieron Pollard,3,6,0,0,50
2016,980993,MI,DC,MI,Jos Buttler,18,9,2,1,200
2016,980993,MI,DC,MI,Ambati Rayudu,13,5,1,1,260
2016,980993,MI,DC,DC,Mayank Agarwal,8,5,0,1,160
2016,980993,MI,DC,DC,Quinton de Kock,40,28,4,2,142.85
2016,980993,MI,DC,DC,Karun Nair,8,8,1,0,100
2016,980993,MI,DC,DC,Sanju Samson,6,11,0,0,54.54
2016,980993,MI,DC,DC,Rishabh Pant,23,17,2,1,135.29
2016,980993,MI,DC,DC,Jean-Paul Duminy,9,9,1,0,100
2016,980993,MI,DC,DC,Chris Morris,20,16,2,1,125
2016,980993,MI,DC,DC,Amit Mishra,1,5,0,0,20
2016,980993,MI,DC,DC,Shahbaz Nadeem,1,5,0,0,20
2016,980993,MI,DC,DC,Imran Tahir,5,7,1,0,71.42
2016,980993,MI,DC,DC,Zaheer Khan,2,4,0,0,50
2016,980995,KKR,RCB,KKR,Robin Uthappa,2,4,0,0,50
2016,980995,KKR,RCB,KKR,Gautam Gambhir,51,34,7,0,150
